"dw_trade_date","stock_code","stock_type","price","buy_amount","sale_amount","cn_buy_amount","cn_sale_amount","cc_buy_amount","cc_sale_amount"
"2017-01-03","600909","0",12.63,0,0,128600,0,0,0
"2017-01-04","600158","0",23.773,0,0,0,-61500,0,0
"2017-01-04","600158","0",24.13,0,0,0,0,14100,0
"2017-01-04","600909","0",12.46,0,0,0,-128600,0,0
"2017-01-04","603799","0",36.68,0,0,0,-100,0,0
"2017-01-04","600158","0",24.19,0,0,0,0,17400,0
"2017-01-04","601628","0",25.25,0,0,0,0,28600,0
"2017-01-06","601628","0",25.15,0,0,0,-28600,0,0
"2017-01-09","000901","0",38,0,0,38700,0,0,0
"2017-01-09","600879","0",16.73,0,0,0,0,42300,0
"2017-01-10","000901","0",37.302,0,0,0,-38700,0,0
"2017-01-10","600879","0",16.846,0,0,0,0,41200,0
"2017-01-10","600879","0",17,0,0,0,-42300,0,0
"2017-01-10","000901","0",37.286,0,0,39200,0,0,0
"2017-01-10","601375","0",9.2,0,0,0,-1000,0,0
"2017-01-11","000901","0",37.387,0,0,0,-14000,0,0
"2017-01-11","000901","0",37.5,0,0,27100,-12500,0,0
"2017-01-11","600879","0",16.947,0,0,0,-31100,0,0
"2017-01-11","000901","0",37.3,0,0,0,-3600,0,0
"2017-01-11","600879","0",16.953,0,0,0,-10100,0,0
"2017-01-11","000901","0",37.388,0,0,12100,0,0,0
"2017-01-11","600879","0",16.9,0,0,0,0,41400,0
"2017-01-11","000901","0",37.502,0,0,0,-9100,0,0
"2017-01-12","600879","0",16.65,0,0,0,-12798,0,0
"2017-01-12","600879","0",16.6,0,0,0,-28602,0,0
"2017-01-12","600680","0",35.8,0,0,21700,0,0,0
"2017-01-12","000901","0",36.682,0,0,0,-28900,0,0
"2017-01-12","000901","0",36.606,0,0,0,-10300,0,0
"2017-01-12","603799","0",38.5,0,0,17100,0,0,0
"2017-01-13","603799","0",39.03,0,0,0,-4700,0,0
"2017-01-13","000768","0",22.42,0,0,33800,0,0,0
"2017-01-13","603799","0",39.01,0,0,4100,0,0,0
"2017-01-13","600680","0",35.31,0,0,0,-21700,0,0
"2017-01-13","603799","0",38.9,0,0,600,0,0,0
"2017-01-16","000768","0",22.556,0,0,0,-33800,0,0
"2017-01-16","603799","0",35.86,0,0,19200,0,0,0
"2017-01-16","603799","0",37.802,0,0,0,-17100,0,0
"2017-01-17","603799","0",37.6,0,0,100,0,0,0
"2017-01-17","603799","0",37.035,0,0,0,-19200,0,0
"2017-01-19","300331","c",27.544,0,0,30220,0,0,0
"2017-01-19","300543","c",86.428,0,0,5600,0,0,0
"2017-01-19","603799","0",37.82,0,0,0,-100,0,0
"2017-01-19","300543","c",87.01,0,0,1200,0,0,0
"2017-01-20","601211","0",19.19,0,0,20600,0,0,0
"2017-01-20","300543","c",89.48,0,0,0,-2200,0,0
"2017-01-20","300331","c",28.153,0,0,0,-10720,0,0
"2017-01-20","601211","0",19.2,0,0,0,0,35200,0
"2017-01-20","300331","c",28.281,0,0,0,-19500,0,0
"2017-01-20","300543","c",89.8,0,0,0,-900,0,0
"2017-01-20","300543","c",89.708,0,0,0,-3700,0,0
"2017-03-27","002460","0",35.5,0,0,0,-43800,0,0
"2017-03-27","002616","0",24.478,0,0,33000,0,0,0
"2017-03-27","000973","0",8.98,0,0,90400,0,0,0
"2017-03-27","601375","0",12.65,0,0,0,-128100,0,0
"2017-03-27","002524","0",12.61,0,0,0,-100,0,0
"2017-03-27","002460","0",36,0,0,0,0,44500,0
"2017-03-28","002616","0",24.424,0,0,0,-33000,0,0
"2017-03-28","002460","0",37.91,0,0,0,-44500,0,0
"2017-03-28","000728","0",20.997,0,0,0,0,80300,0
"2017-03-28","002460","0",38.1,0,0,100,0,0,0
"2017-03-28","002301","0",23.57,0,0,31500,0,0,0
"2017-03-28","000973","0",9.01,0,0,0,-90400,0,0
"2017-03-29","000728","0",20.695,0,0,0,-80300,0,0
"2017-03-29","000728","0",20.98,0,0,80600,0,0,0
"2017-03-29","002524","0",11.975,0,0,0,0,131000,0
"2017-03-29","002301","0",23.853,0,0,0,-31500,0,0
"2017-03-30","000728","0",21.15,0,0,0,-80600,0,0
"2017-03-30","002460","0",38.9,0,0,0,0,28300,0
"2017-03-30","002460","0",38.8,0,0,0,0,13600,0
"2017-03-30","002524","0",11.641,0,0,0,-131000,0,0
"2017-03-31","002460","0",40.62,0,0,0,-42000,0,0
"2017-03-31","002466","0",43.4,0,0,19300,0,0,0
"2017-03-31","002460","0",41.99,0,0,0,0,40500,0
"2017-03-31","603955","0",57.7,0,0,5000,0,0,0
"2017-04-24","600008","0",6.38,0,0,0,-135400,0,0
"2017-04-25","002497","0",8.93,0,0,77452,0,0,0
"2017-04-26","600008","0",7.02,0,0,0,0,95300,0
"2017-04-26","002460","0",41.099,0,0,30000,0,0,0
"2017-04-26","002497","0",9.06,0,0,0,-77452,0,0
"2017-04-27","000605","0",34.73,0,0,37900,0,0,0
"2017-04-27","600008","0",7.7,0,0,0,-95300,0,0
"2017-04-27","600008","0",7.389,0,0,0,0,96200,0
"2017-04-27","002460","0",41.701,0,0,0,-30000,0,0
"2017-04-28","000605","0",34.885,0,0,0,-19900,0,0
"2017-04-28","000605","0",34.993,0,0,0,-18000,0,0
"2017-04-28","600008","0",7.42,0,0,0,-96200,0,0
"2017-04-28","002460","0",42.1,0,0,31400,0,0,0
"2017-05-02","002460","0",42.96,0,0,0,-8700,0,0
"2017-05-02","002460","0",43.06,0,0,0,-22700,0,0
"2017-05-02","000605","0",35.708,0,0,37800,0,0,0
"2017-05-03","601628","0",25.73,0,0,0,0,53000,0
"2017-05-03","000605","0",36.16,0,0,0,-37800,0,0
"2017-05-03","300075","c",28.198,0,0,24000,0,0,0
"2017-05-04","300212","c",32.358,0,0,0,0,35300,0
"2017-05-04","300075","c",28.238,0,0,0,-24000,0,0
"2017-05-04","600008","0",7.82,0,0,89900,0,0,0
"2017-05-04","601628","0",26.05,0,0,0,-53000,0,0
"2017-05-25","002460","0",42.99,0,0,0,0,23700,0
"2017-05-26","002460","0",43.101,0,0,0,-23700,0,0
"2017-05-31","603385","0",34.4,0,0,29600,0,0,0
"2017-06-01","603385","0",30,0,0,0,-29600,0,0
"2017-06-02","002542","0",12.554,0,0,23400,0,0,0
"2017-06-02","600008","0",6.5,0,0,0,0,124500,0
"2017-06-26","002542","0",12.799,0,0,30800,0,0,0
"2017-06-26","600008","0",6.82,0,0,57800,0,0,0
"2017-06-27","600008","0",6.953,0,0,113700,0,0,0
"2017-06-27","002542","0",12.74,0,0,0,-9600,0,0
"2017-06-27","600008","0",6.92,0,0,0,-57800,0,0
"2017-06-27","002542","0",12.71,0,0,0,-21200,0,0
"2017-06-28","002460","0",45.882,0,0,16700,0,0,0
"2017-06-28","600008","0",6.77,0,0,0,-113700,0,0
"2017-06-28","600516","0",13.25,0,0,100,0,0,0
"2017-06-28","600516","0",13.27,0,0,0,-63700,0,0
"2017-06-28","600516","0",13.31,0,0,0,-10400,0,0
"2017-06-29","300073","c",24.49,0,0,26300,0,0,0
"2017-06-29","600516","0",13.15,0,0,0,0,70900,0
"2017-06-29","002460","0",46.6,0,0,0,-16700,0,0
"2017-06-29","000600","0",13.1,0,0,22000,0,0,0
"2017-06-30","000600","0",12.807,0,0,0,-22000,0,0
"2017-06-30","002542","0",12.08,0,0,17400,0,0,0
"2017-06-30","300073","c",24.1,0,0,0,-23900,0,0
"2017-06-30","300073","c",23.98,0,0,0,-2400,0,0
"2017-07-03","002230","0",41.736,0,0,11700,0,0,0
"2017-07-03","002542","0",12.27,0,0,17300,0,0,0
"2017-07-04","002230","0",43.01,0,0,11700,0,0,0
"2017-07-04","002230","0",43.09,0,0,0,-11700,0,0
"2017-09-25","002230","0",54.16,0,0,0,-14800,0,0
"2017-09-25","002176","0",15.2,0,0,0,0,92800,0
"2017-09-25","000916","0",9.32,0,0,111300,0,0,0
"2017-09-26","000063","0",26.31,0,0,0,0,14400,0
"2017-09-26","002176","0",15.17,0,0,0,-30900,0,0
"2017-09-26","300157","c",12.41,0,0,40400,0,0,0
"2017-09-26","000916","0",9.03,0,0,0,-111300,0,0
"2017-09-26","000063","0",26.25,0,0,0,0,33312,0
"2017-09-26","000916","0",9.05,0,0,100,0,0,0
"2017-09-26","002176","0",15.19,0,0,0,-61900,0,0
"2017-09-27","300157","c",12.255,0,0,0,-123900,0,0
"2017-09-27","000063","0",26.771,0,0,0,-47712,0,0
"2017-09-27","002240","0",16.52,0,0,0,-100,0,0
"2017-09-27","000916","0",9.03,0,0,0,-100,0,0
"2017-09-27","600487","0",33.674,0,0,0,0,59400,0
"2017-09-27","600498","0",30.2,0,0,61800,0,0,0
"2017-09-28","600487","0",34.805,0,0,0,-29300,0,0
"2017-09-28","600498","0",32.232,0,0,0,-23000,0,0
"2017-09-28","600498","0",32.102,0,0,0,-22700,0,0
"2017-09-28","002594","0",68.21,0,0,0,0,19900,0
"2017-09-28","600498","0",32.152,0,0,0,-16100,0,0
"2017-09-28","002594","0",67.5,0,0,0,0,6200,0
"2017-09-28","600487","0",34.86,0,0,0,-30100,0,0
"2017-09-28","002594","0",68.04,0,0,0,0,5700,0
"2017-09-29","000916","0",9.5,0,0,225900,0,0,0
"2017-09-29","300157","c",12.195,0,0,0,0,125100,0
"2017-09-29","002594","0",67.006,0,0,0,-31800,0,0
"2017-10-09","600686","0",17.71,0,0,11000,0,0,0
"2017-10-09","000916","0",9.343,0,0,0,-225900,0,0
"2017-10-09","600686","0",17.86,0,0,107100,0,0,0
"2017-12-21","000063","0",37.468,0,0,0,0,45100,0
"2017-12-21","600621","0",13.391,0,0,80600,0,0,0
"2017-12-22","600667","0",9.26,0,0,0,0,14800,0
"2017-12-22","600667","0",9.24,0,0,53800,0,0,0
"2017-12-22","600621","0",13.102,0,0,0,-80600,0,0
"2017-12-22","600667","0",9.25,0,0,0,0,39000,0
"2017-12-22","000063","0",37.87,0,0,0,-45100,0,0
"2017-12-22","000063","0",37.57,0,0,44000,0,0,0
"2017-12-25","000063","0",37.31,0,0,0,0,37300,0
"2017-12-25","000063","0",37.14,0,0,0,0,400,0
"2017-12-25","300102","c",10.55,0,0,91000,0,0,0
"2017-12-25","000063","0",37.4,0,0,0,-44000,0,0
"2017-12-25","002230","0",60.6,0,0,14200,0,0,0
"2017-12-25","600667","0",9.34,0,0,0,-107600,0,0
"2017-12-25","000063","0",37.27,0,0,8800,0,0,0
"2017-12-26","300102","c",10.31,0,0,0,-20400,0,0
"2017-12-26","300102","c",10.331,0,0,0,-44000,0,0
"2017-12-26","002594","0",63.488,0,0,0,0,33200,0
"2017-12-26","002230","0",61.695,0,0,17100,0,0,0
"2017-12-26","002230","0",61.73,0,0,0,-14200,0,0
"2017-12-26","300102","c",10.29,0,0,0,-26600,0,0
"2017-12-26","600600","0",40,0,0,26300,0,0,0
"2017-12-26","000063","0",36.722,0,0,0,-46500,0,0
"2017-12-27","002230","0",61.366,0,0,0,-17100,0,0
"2017-12-27","000063","0",37,0,0,0,0,54700,0
"2017-12-27","300316","c",21.826999999999998,0,0,20900,0,0,0
"2017-12-27","600600","0",40.1,0,0,0,-26300,0,0
"2017-12-27","002594","0",64.333,0,0,0,-33200,0,0
"2017-12-28","000063","0",35.984,0,0,0,-54700,0,0
"2017-12-28","601108","0",18.349,0,0,87800,0,0,0
"2017-12-28","300316","c",20.74,0,0,0,-20900,0,0
"2017-12-28","600030","0",18.247,0,0,0,0,104000,0
"2017-12-29","601108","0",18.195,0,0,0,-87800,0,0
"2017-12-29","600031","0",9.07,0,0,0,0,196000,0
"2017-12-29","600030","0",18.14,0,0,0,-14000,0,0
"2017-12-29","600030","0",18.16,0,0,0,-90000,0,0
"2017-12-29","002371","0",41.477,0,0,22400,0,0,0
"2018-01-02","002371","0",41,0,0,0,-8039,0,0
"2018-01-02","603005","0",37.795,0,0,24700,0,0,0
"2018-01-02","600031","0",9.5,0,0,0,-196000,0,0
"2018-01-02","002371","0",41.152,0,0,0,-8296,0,0
"2018-01-02","000425","0",4.72,0,0,0,0,333600,0
"2018-01-02","002371","0",40.901,0,0,0,-2865,0,0
"2018-01-02","002371","0",41.214,0,0,0,-3200,0,0
"2018-01-03","600383","0",13.8,0,0,0,0,24500,0
"2018-01-03","600383","0",13.79,0,0,68300,0,0,0
"2018-01-03","000425","0",4.67,0,0,0,0,254700,0
"2018-01-03","000425","0",4.7,0,0,0,-333600,0,0
"2018-01-03","603005","0",35.483,0,0,0,-18000,0,0
"2018-01-03","603005","0",34.977,0,0,0,-6700,0,0
"2018-01-03","002230","0",62.48,0,0,14900,0,0,0
"2018-01-04","000425","0",4.65,0,0,0,-254700,0,0
"2018-01-04","002230","0",62.8,0,0,0,-14900,0,0
"2018-01-04","600031","0",9.36,0,0,0,0,125000,0
"2018-01-04","601766","0",12.66,0,0,73800,0,0,0
"2018-01-04","600031","0",9.4,0,0,0,0,400,0
"2018-01-05","601766","0",12.69,0,0,0,-73800,0,0
"2018-01-05","600031","0",9.48,0,0,0,-125400,0,0
"2018-01-05","600383","0",14.85,0,0,0,-92800,0,0
"2018-01-05","000559","0",9.97,0,0,0,0,65300,0
"2018-01-05","000425","0",4.65,0,0,0,0,213000,0
"2018-01-05","002230","0",62.5,0,0,15000,0,0,0
"2018-01-05","600516","0",33.48,0,0,30900,0,0,0
"2018-01-08","000425","0",4.84,0,0,0,-213000,0,0
"2018-01-08","300468","c",48.83,0,0,1400,0,0,0
"2018-01-08","300468","c",47.61,0,0,3600,0,0,0
"2018-01-08","002230","0",61.04,0,0,0,-15000,0,0
"2018-01-08","300468","c",47.43,0,0,10800,0,0,0
"2018-01-08","002313","0",31.9,0,0,0,0,21400,0
"2018-01-08","000559","0",10.025,0,0,0,-65300,0,0
"2018-01-08","300468","c",47.35,0,0,3900,0,0,0
"2018-01-09","600516","0",35.2,0,0,0,0,53100,0
"2018-01-09","002313","0",32.7,0,0,0,-4900,0,0
"2018-01-09","600516","0",34.34,0,0,0,-25100,0,0
"2018-01-09","600516","0",34.31,0,0,0,-5800,0,0
"2018-01-09","002313","0",32.683,0,0,0,-16500,0,0
"2018-01-09","300468","c",45.004,0,0,0,-19700,0,0
"2018-01-10","300377","c",13.8,0,0,48000,0,0,0
"2018-01-10","600570","0",50.3,0,0,18800,0,0,0
"2018-01-10","300377","c",13.75,0,0,22900,0,0,0
"2018-01-10","600516","0",34.51,0,0,0,-53100,0,0
"2018-01-10","600383","0",15.8,0,0,0,0,121711,0
"2018-01-11","600570","0",51.905,0,0,0,-18800,0,0
"2018-01-11","600570","0",54.2,0,0,23500,0,0,0
"2018-01-11","300377","c",14.01,0,0,0,-70900,0,0
"2018-01-11","600446","0",17.91,0,0,26100,0,0,0
"2018-01-11","600446","0",17.31,0,0,200,0,0,0
"2018-01-11","600606","0",9.37,0,0,23600,0,0,0
"2018-01-12","600606","0",9.48,0,0,0,-23600,0,0
"2018-01-12","600446","0",17.791,0,0,0,-26300,0,0
"2018-01-12","600570","0",52.691,0,0,0,-23500,0,0
"2018-01-12","600036","0",31.32,0,0,0,0,12666,0
"2018-01-12","600383","0",15.756,0,0,61300,0,0,0
"2018-01-12","600036","0",31.33,0,0,0,0,49000,0
"2018-01-12","600383","0",15.88,0,0,0,-121711,0,0
"2018-01-15","002594","0",67.267,0,0,14300,0,0,0
"2018-01-15","600383","0",15.982,0,0,0,-61300,0,0
"2018-01-16","002594","0",64.533,0,0,0,-14300,0,0
"2018-01-16","603993","0",7.8100000000000005,0,0,121900,0,0,0
"2018-01-16","600383","0",16.28,0,0,58400,0,0,0
"2018-01-17","000792","0",15.63,0,0,0,0,86600,0
"2018-01-17","000418","0",71.08,0,0,6300,0,0,0
"2018-01-17","600036","0",32.853,0,0,0,-61666,0,0
"2018-01-17","600383","0",17.17,0,0,0,-58400,0,0
"2018-01-17","000418","0",71.255,0,0,9000,0,0,0
"2018-01-18","600460","0",15.95,0,0,73100,0,0,0
"2018-01-18","600036","0",32.47,0,0,0,0,55700,0
"2018-01-18","000418","0",72.404,0,0,0,-6400,0,0
"2018-01-18","000418","0",72.573,0,0,0,-2500,0,0
"2018-01-18","000418","0",72.771,0,0,0,-6400,0,0
"2018-01-18","000792","0",16.301,0,0,0,-86600,0,0
"2018-01-19","601328","0",6.79,0,0,0,0,176700,0
"2018-01-19","600460","0",15.854,0,0,0,-73100,0,0
"2018-01-19","600036","0",33.26,0,0,0,-55700,0,0
"2018-01-19","600621","0",14.5,0,0,82500,0,0,0
"2018-01-19","601328","0",6.77,0,0,0,0,93800,0
"2018-01-22","300107","c",7.91,0,0,69500,0,0,0
"2018-01-22","300107","c",7.88,0,0,84000,0,0,0
"2018-01-22","600487","0",40.63,0,0,0,0,12100,0
"2018-01-22","601328","0",6.72,0,0,0,-270500,0,0
"2018-01-22","603993","0",8.19,0,0,0,-121900,157900,0
"2018-01-22","600068","0",9.17,0,0,108700,0,0,0
"2018-01-22","600621","0",14.7,0,0,0,-82000,0,0
"2018-01-22","600621","0",14.8,0,0,0,-500,0,0
"2018-01-23","002736","0",13.29,0,0,0,0,61400,0
"2018-01-23","603993","0",8.36,0,0,0,0,123000,0
"2018-01-23","600999","0",19.29,0,0,52300,0,0,0
"2018-01-23","603993","0",8.23,0,0,0,-157900,0,0
"2018-01-23","600068","0",9.21,0,0,0,-108700,0,0
"2018-01-23","600487","0",41.17,0,0,0,-12100,0,0
"2018-01-24","002736","0",13.37,0,0,0,0,21400,0
"2018-01-24","603993","0",8.18,0,0,0,-123000,0,0
"2018-01-24","600787","0",11.77,0,0,0,0,37900,0
"2018-01-24","002736","0",13.486,0,0,0,-61400,0,0
"2018-01-24","600787","0",12,0,0,600,0,0,0
"2018-01-24","300107","c",9.91,0,0,0,-153500,0,0
"2018-01-24","002460","0",60.126,0,0,0,0,17600,0
"2018-01-24","600787","0",11.82,0,0,0,0,3000,0
"2018-01-24","601688","0",20.686,0,0,73000,0,0,0
"2018-01-25","600787","0",12,0,0,131600,0,0,0
"2018-01-25","600030","0",22.51,0,0,0,0,68200,0
"2018-01-25","000776","0",19.98,0,0,0,0,12500,0
"2018-01-25","002460","0",60.603,0,0,0,-17600,0,0
"2018-01-25","600787","0",11.61,0,0,0,-34366,0,0
"2018-01-25","601828","0",23.33,0,0,0,-1000,0,0
"2018-01-25","002736","0",13.21,0,0,0,-21400,0,0
"2018-01-25","601688","0",21.191,0,0,0,-73000,0,0
"2018-01-25","600787","0",11.56,0,0,0,-7134,0,0
"2018-01-26","300072","c",38.75,0,0,27200,0,0,0
"2018-01-26","600999","0",20.25,0,0,0,-52300,0,0
"2018-01-26","000776","0",19.81,0,0,0,-12500,0,0
"2018-01-26","300072","c",38.77,0,0,0,0,12700,0
"2018-01-29","601818","0",4.71,0,0,137300,0,0,0
"2018-01-29","300072","c",39.03,0,0,0,0,15800,0
"2018-01-29","601818","0",4.77,0,0,275500,0,0,0
"2018-01-29","300072","c",39.14,0,0,0,0,10000,0
"2018-01-29","300072","c",39.426,0,0,0,-39900,0,0
"2018-01-29","000776","0",19.63,0,0,34000,0,0,0
"2018-01-29","600787","0",11.8,0,0,0,-131600,0,0
"2018-01-30","300072","c",39.92,0,0,0,-24300,0,0
"2018-01-30","300047","c",12.2,0,0,22800,0,0,0
"2018-01-30","300047","c",12.15,0,0,51500,0,0,0
"2018-01-30","000776","0",19.59,0,0,0,-34000,0,0
"2018-01-30","601818","0",4.67,0,0,0,-412800,0,0
"2018-01-30","300072","c",39.85,0,0,0,-1500,0,0
"2018-01-30","600030","0",21.97,0,0,0,-68200,0,0
"2018-01-31","300047","c",11.73,0,0,12000,0,0,0
"2018-01-31","600511","0",28.672,0,0,0,0,82600,0
"2018-01-31","300047","c",11.68,0,0,39400,0,0,0
"2018-01-31","300047","c",12.09,0,0,8100,0,0,0
"2018-01-31","300047","c",11.887,0,0,0,-74300,0,0
"2018-01-31","300166","c",12.616,0,0,73000,0,0,0
"2018-02-01","300072","c",39.01,0,0,16100,0,0,0
"2018-02-01","300072","c",39.14,0,0,3900,0,0,0
"2018-02-01","300188","c",20.699,0,0,20624,0,0,0
"2018-02-01","300072","c",38.92,0,0,12900,0,0,0
"2018-02-01","300047","c",11.583,0,0,0,-52800,0,0
"2018-02-01","300047","c",11.62,0,0,0,-6700,0,0
"2018-02-01","300188","c",20.66,0,0,4100,0,0,0
"2018-02-01","300166","c",12.339,0,0,0,-73000,0,0
"2018-02-02","600511","0",28.285,0,0,0,-26100,0,0
"2018-02-02","600511","0",28.21,0,0,0,-18100,0,0
"2018-02-02","300072","c",37.66,0,0,0,-32900,0,0
"2018-02-02","600511","0",28.246,0,0,0,-26400,0,0
"2018-02-02","300188","c",20.45,0,0,0,-24724,0,0
"2018-02-02","600511","0",28.248,0,0,0,-12000,0,0
"2018-02-05","002258","0",20.79,0,0,4900,0,0,0
"2018-02-05","300253","c",8.385,0,0,86300,0,0,0
"2018-02-05","002258","0",20.89,0,0,30600,0,0,0
"2018-02-05","002258","0",20.8,0,0,5000,0,0,0
"2018-02-05","002258","0",20.7,0,0,9200,0,0,0
"2018-02-06","002258","0",19.953,0,0,0,-49700,0,0
"2018-02-06","300253","c",8.39,0,0,0,-86300,0,0
"2018-02-07","601939","0",9.6,0,0,0,0,221000,0
"2018-02-08","601939","0",8.8,0,0,0,-221000,0,0
"2018-02-12","002466","0",55.45,0,0,3110,0,0,0
"2018-02-12","002460","0",56.98,0,0,800,0,0,0
"2018-02-12","002926","0",15.78,0,0,0,-500,0,0
"2018-02-12","002466","0",56.5,0,0,15200,0,0,0
"2018-02-13","002466","0",60.24,0,0,0,-18310,0,0
"2018-02-13","002466","0",57.76,0,0,17400,0,0,0
"2018-02-13","002460","0",61.72,0,0,0,-800,0,0
"2018-02-13","002466","0",57.62,0,0,600,0,0,0
"2018-02-14","002466","0",57.093,0,0,0,-18000,0,0
"2018-02-23","002925","0",94.772,0,0,10500,0,0,0
"2018-02-23","002258","0",21.907,0,0,45800,0,0,0
"2018-02-26","002925","0",93.51,0,0,0,-3200,0,0
"2018-02-26","002236","0",29.15,0,0,13000,0,0,0
"2018-02-26","002236","0",29.16,0,0,20000,0,0,0
"2018-02-26","002925","0",90.013,0,0,0,-7300,0,0
"2018-02-27","603993","0",8.31,0,0,0,0,143700,0
"2018-02-27","002258","0",21.613,0,0,0,-45800,0,0
"2018-02-27","600623","0",11.144,0,0,91000,0,0,0
"2018-02-27","603993","0",8.43,0,0,0,0,18900,0
"2018-02-28","600460","0",15.899000000000001,0,0,0,0,84300,0
"2018-02-28","603993","0",8.41,0,0,0,-162600,0,0
"2018-03-02","600623","0",10.71,0,0,0,-91000,0,0
"2018-03-02","002236","0",28.65,0,0,0,-33000,0,0
"2018-03-02","600460","0",15.62,0,0,0,-84300,0,0
"2018-03-05","600567","0",5.11,0,0,227800,0,0,0
"2018-03-05","002078","0",12.21,0,0,62700,0,0,0
"2018-03-06","603019","0",48.76,0,0,19600,0,0,0
"2018-03-06","300316","c",19.93,0,0,2000,0,0,0
"2018-03-06","600567","0",5.14,0,0,0,-227800,0,0
"2018-03-06","002078","0",12,0,0,0,-34000,0,0
"2018-03-06","300316","c",19.74,0,0,45400,0,0,0
"2018-03-06","002078","0",11.88,0,0,0,-7900,0,0
"2018-03-06","002078","0",11.98,0,0,0,-20800,0,0
"2018-03-07","300316","c",20.14,0,0,0,-19940,0,0
"2018-03-07","603019","0",47.95,0,0,0,-19600,0,0
"2018-03-07","002497","0",13.985,0,0,68400,0,0,0
"2018-03-07","002460","0",71.953,0,0,11300,0,0,0
"2018-03-07","300316","c",20.13,0,0,0,-27460,0,0
"2018-03-07","002460","0",71.73,0,0,1700,0,0,0
"2018-03-08","300316","c",19.75,0,0,6031,0,0,0
"2018-03-08","300316","c",19.797,0,0,43900,0,0,0
"2018-03-08","002497","0",13.63,0,0,0,-68400,0,0
"2018-03-08","002460","0",71.5,0,0,0,-13000,0,0
"2018-03-09","002460","0",70.97,0,0,2500,0,0,0
"2018-03-09","300316","c",19.82,0,0,0,-1700,0,0
"2018-03-09","300316","c",19.81,0,0,0,-48231,0,0
"2018-03-09","002460","0",70.95,0,0,4300,0,0,0
"2018-03-09","300316","c",20.68,0,0,17600,0,0,0
"2018-03-09","002460","0",71.09,0,0,0,0,11500,0
"2018-03-09","002460","0",70.999,0,0,6300,0,0,0
"2018-03-09","300316","c",20.61,0,0,27400,0,0,0
"2018-03-09","002460","0",71.08,0,0,0,0,3000,0
"2018-03-12","600487","0",40.448,0,0,0,0,17200,0
"2018-03-12","002460","0",74.4,0,0,0,-27600,0,0
"2018-03-12","600260","0",34.397,0,0,0,0,26400,0
"2018-03-12","002008","0",58.758,0,0,1600,0,0,0
"2018-03-12","600260","0",34.4,0,0,0,0,1400,0
"2018-03-13","600588","0",40.73,0,0,0,0,38600,0
"2018-03-13","600260","0",34.817,0,0,0,-27800,0,0
"2018-03-13","600487","0",39.9,0,0,0,-17200,0,0
"2018-03-13","002008","0",58.34,0,0,0,-1600,0,0
"2018-03-14","300316","c",20.81,0,0,32700,0,0,0
"2018-03-14","300166","c",17.794,0,0,57100,0,0,0
"2018-03-14","600588","0",40.825,0,0,0,-38600,0,0
"2018-03-14","300316","c",20.879,0,0,0,-32600,0,0
"2018-03-15","300059","c",15.08,0,0,0,0,80600,0
"2018-03-16","002422","0",30.925,0,0,26100,0,0,0
"2018-03-16","300450","c",74.15,0,0,3300,0,0,0
"2018-03-16","600260","0",33.71,0,0,0,0,6300,0
"2018-03-16","300166","c",16.98,0,0,100,0,0,0
"2018-03-16","600260","0",33.986,0,0,0,0,29800,0
"2018-03-16","600588","0",36.1,0,0,0,0,3900,0
"2018-03-16","300166","c",17,0,0,0,-57100,0,0
"2018-03-16","300059","c",16.16,0,0,0,-80600,0,0
"2018-03-19","300316","c",21.18,0,0,19100,0,0,0
"2018-03-19","002422","0",30.606,0,0,0,-26100,0,0
"2018-03-19","300316","c",21.277,0,0,0,-18900,0,0
"2018-03-19","600260","0",33.617,0,0,0,-36100,0,0
"2018-03-19","002460","0",79.015,0,0,0,0,13153,0
"2018-03-19","600588","0",36.15,0,0,0,-3900,0,0
"2018-03-19","300166","c",17.26,0,0,0,-100,0,0
"2018-03-19","300450","c",73.719,0,0,10800,0,0,0
"2018-03-19","002460","0",78.86,0,0,0,0,2500,0
"2018-03-20","300450","c",72.069,0,0,0,-3700,0,0
"2018-03-20","002460","0",79.24,0,0,0,-412,0,0
"2018-03-20","300316","c",21.24,0,0,0,-24000,0,0
"2018-03-20","300450","c",72.33,0,0,0,-2500,0,0
"2018-03-20","002460","0",79.301,0,0,0,-15241,0,0
"2018-03-20","300450","c",72.503,0,0,0,-7900,0,0
"2018-03-20","300316","c",21.579,0,0,33700,0,0,0
"2018-03-20","300316","c",21.501,0,0,14000,0,0,0
"2018-03-20","300476","c",16.33,0,0,55700,0,0,0
"2018-03-20","300316","c",21.14,0,0,0,-21300,0,0
"2018-03-21","002460","0",78.996,0,0,0,0,16300,0
"2018-03-21","300316","c",20.51,0,0,0,-45700,0,0
"2018-03-21","300476","c",16.66,0,0,0,-55700,0,0
"2018-03-21","300316","c",21.11,0,0,0,-2000,0,0
"2018-03-22","002460","0",76.39,0,0,0,-2800,0,0
"2018-03-22","002460","0",76.63,0,0,0,-4200,0,0
"2018-03-22","002460","0",76.18,0,0,0,-1600,0,0
"2018-03-22","600570","0",52.33,0,0,0,0,500,0
"2018-03-22","600570","0",52.587,0,0,0,0,28300,0
"2018-03-22","002460","0",76.5,0,0,0,-7700,0,0
"2018-03-23","300316","c",20.02,0,0,43400,0,0,0
"2018-03-23","600570","0",50.318,0,0,0,-28800,0,0
"2018-03-26","300316","c",20.9,0,0,0,-43400,0,0
